Year,State Name,Indicator,Data Value
2017,New Mexico,Number of Drug Overdose Deaths,496
2017,New Mexico,Number of Deaths,"18,008"
2017,New Mexico,Methadone (T40.3),32
2017,New Mexico,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",178
2017,New Mexico,Psychostimulants with abuse potential (T43.6),166
2017,New Mexico,Heroin (T40.1),148
2017,New Mexico,"Opioids (T40.0-T40.4,T40.6)",336
2017,New Mexico,Percent with drugs specified,98.58870968
2017,New Mexico,Cocaine (T40.5),51
2017,New Mexico,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",231
2017,New Mexico,"Synthetic opioids, excl. methadone (T40.4)",74
2017,New Mexico,Natural & semi-synthetic opioids (T40.2),152
2017,New Mexico,Percent with drugs specified,98.61932939
2017,New Mexico,Number of Drug Overdose Deaths,507
2017,New Mexico,Psychostimulants with abuse potential (T43.6),170
2017,New Mexico,Methadone (T40.3),32
2017,New Mexico,Number of Deaths,"17,967"
2017,New Mexico,Cocaine (T40.5),52
2017,New Mexico,Heroin (T40.1),158
2017,New Mexico,"Opioids (T40.0-T40.4,T40.6)",343
2017,New Mexico,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",234
2017,New Mexico,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",180
2017,New Mexico,"Synthetic opioids, excl. methadone (T40.4)",77
2017,New Mexico,Psychostimulants with abuse potential (T43.6),165
2017,New Mexico,"Synthetic opioids, excl. methadone (T40.4)",76
2017,New Mexico,"Opioids (T40.0-T40.4,T40.6)",342
2017,New Mexico,Methadone (T40.3),33
2017,New Mexico,Natural & semi-synthetic opioids (T40.2),155
2017,New Mexico,Number of Drug Overdose Deaths,501
2017,New Mexico,Heroin (T40.1),161
2017,New Mexico,Percent with drugs specified,98.80239521
2017,New Mexico,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",235
2017,New Mexico,Cocaine (T40.5),52
2017,New Mexico,Number of Deaths,"17,922"
2017,New Mexico,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",182
2017,Nevada,Psychostimulants with abuse potential (T43.6),267
2017,Nevada,Natural & semi-synthetic opioids (T40.2),222
2017,Nevada,Number of Drug Overdose Deaths,713
2017,Nevada,Cocaine (T40.5),58
2017,Nevada,Heroin (T40.1),100
2017,Nevada,"Opioids (T40.0-T40.4,T40.6)",414
2017,Nevada,Number of Deaths,"24,992"
2017,Nevada,Methadone (T40.3),56
2017,Nevada,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",265
2017,Nevada,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",297
2017,Nevada,"Synthetic opioids, excl. methadone (T40.4)",51
2017,Nevada,Percent with drugs specified,98.03646564
2017,Nevada,Number of Drug Overdose Deaths,736
2017,Nevada,Psychostimulants with abuse potential (T43.6),290
2017,Nevada,Natural & semi-synthetic opioids (T40.2),234
2017,Nevada,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",311
2017,Nevada,Number of Deaths,"25,298"
2017,Nevada,Heroin (T40.1),100
2017,Nevada,Percent with drugs specified,99.04891304
2017,Nevada,"Synthetic opioids, excl. methadone (T40.4)",57
2017,Nevada,"Opioids (T40.0-T40.4,T40.6)",420
2017,Nevada,Cocaine (T40.5),52
2017,Nevada,Methadone (T40.3),50
2017,Nevada,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",275
2017,Nevada,Number of Deaths,"25,689"
2017,Nevada,Methadone (T40.3),49
2017,Nevada,Cocaine (T40.5),59
2017,Nevada,Natural & semi-synthetic opioids (T40.2),253
2017,Nevada,Heroin (T40.1),104
2017,Nevada,Psychostimulants with abuse potential (T43.6),310
2017,Nevada,Number of Drug Overdose Deaths,756
2017,Nevada,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",333
2017,Nevada,"Opioids (T40.0-T40.4,T40.6)",438
2017,Nevada,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",291
2017,Nevada,"Synthetic opioids, excl. methadone (T40.4)",74
2017,Nevada,Percent with drugs specified,98.67724868
2017,Nevada,Natural & semi-synthetic opioids (T40.2),220
2017,Nevada,Number of Drug Overdose Deaths,698
2017,Nevada,Heroin (T40.1),99
2017,Nevada,Number of Deaths,"24,909"
2017,Nevada,Cocaine (T40.5),49
2017,Nevada,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",288
2017,Nevada,Percent with drugs specified,97.85100287
2017,Nevada,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",260
2017,Nevada,"Synthetic opioids, excl. methadone (T40.4)",53
2017,Nevada,Psychostimulants with abuse potential (T43.6),260
2017,Nevada,Methadone (T40.3),56
2017,Nevada,"Opioids (T40.0-T40.4,T40.6)",406
2017,Nevada,Natural & semi-synthetic opioids (T40.2),231
2017,Nevada,Percent with drugs specified,97.73049645
2017,Nevada,Heroin (T40.1),103
2017,Nevada,Cocaine (T40.5),50
2017,Nevada,Number of Drug Overdose Deaths,705
2017,Nevada,Methadone (T40.3),57
2017,Nevada,Number of Deaths,"25,004"
2017,Nevada,"Synthetic opioids, excl. methadone (T40.4)",48
2017,Nevada,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",299
2017,Nevada,Psychostimulants with abuse potential (T43.6),253
2017,Nevada,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",272
2017,Nevada,"Opioids (T40.0-T40.4,T40.6)",424
2017,Nevada,Psychostimulants with abuse potential (T43.6),294
2017,Nevada,Number of Drug Overdose Deaths,736
2017,Nevada,Methadone (T40.3),50
2017,Nevada,Natural & semi-synthetic opioids (T40.2),234
2017,Nevada,"Opioids (T40.0-T40.4,T40.6)",417
2017,Nevada,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",309
2017,Nevada,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",275
2017,Nevada,Cocaine (T40.5),54
2017,Nevada,Heroin (T40.1),99
2017,Nevada,Percent with drugs specified,98.91304348
2017,Nevada,"Synthetic opioids, excl. methadone (T40.4)",56
2017,Nevada,Number of Deaths,"25,463"
2017,Nevada,Natural & semi-synthetic opioids (T40.2),231
2017,Nevada,Psychostimulants with abuse potential (T43.6),286
2017,Nevada,Percent with drugs specified,98.91304348
2017,Nevada,Heroin (T40.1),98
2017,Nevada,Number of Drug Overdose Deaths,736
2017,Nevada,Methadone (T40.3),51
2017,Nevada,"Synthetic opioids, excl. methadone (T40.4)",58
2017,Nevada,Cocaine (T40.5),55
2017,Nevada,Number of Deaths,"25,386"
2017,Nevada,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",272
2017,Nevada,"Opioids (T40.0-T40.4,T40.6)",419
2017,Nevada,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",309
2017,Nevada,Number of Drug Overdose Deaths,707
2017,Nevada,Number of Deaths,"24,949"
2017,Nevada,Cocaine (T40.5),56
2017,Nevada,Psychostimulants with abuse potential (T43.6),263
2017,Nevada,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",295
2017,Nevada,"Synthetic opioids, excl. methadone (T40.4)",52
2017,Nevada,Methadone (T40.3),59
2017,Nevada,"Opioids (T40.0-T40.4,T40.6)",411
2017,Nevada,Percent with drugs specified,98.01980198
2017,Nevada,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",266
2017,Nevada,Natural & semi-synthetic opioids (T40.2),223
2017,Nevada,Heroin (T40.1),101
2017,Nevada,Natural & semi-synthetic opioids (T40.2),225
2017,Nevada,Methadone (T40.3),52
2017,Nevada,Cocaine (T40.5),58
2017,Nevada,Number of Drug Overdose Deaths,728
2017,Nevada,"Synthetic opioids, excl. methadone (T40.4)",51
2017,Nevada,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",265
2017,Nevada,Number of Deaths,"25,225"
2017,Nevada,Psychostimulants with abuse potential (T43.6),284
2017,Nevada,Percent with drugs specified,98.62637363
2017,Nevada,Heroin (T40.1),100
2017,Nevada,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",299
2017,Nevada,"Opioids (T40.0-T40.4,T40.6)",414
2017,Nevada,Natural & semi-synthetic opioids (T40.2),246
2017,Nevada,Number of Drug Overdose Deaths,748
2017,Nevada,Number of Deaths,"25,563"
2017,Nevada,Methadone (T40.3),44
2017,Nevada,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",282
2017,Nevada,Psychostimulants with abuse potential (T43.6),309
2017,Nevada,Heroin (T40.1),100
2017,Nevada,"Opioids (T40.0-T40.4,T40.6)",423
2017,Nevada,Percent with drugs specified,98.52941176
2017,Nevada,Cocaine (T40.5),56
2017,Nevada,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",319
2017,Nevada,"Synthetic opioids, excl. methadone (T40.4)",64
2017,Nevada,Natural & semi-synthetic opioids (T40.2),237
2017,Nevada,Percent with drugs specified,98.53137517
2017,Nevada,Number of Drug Overdose Deaths,749
2017,Nevada,Psychostimulants with abuse potential (T43.6),303
2017,Nevada,Methadone (T40.3),47
2017,Nevada,Number of Deaths,"25,433"
2017,Nevada,Cocaine (T40.5),59
2017,Nevada,Heroin (T40.1),102
2017,Nevada,"Opioids (T40.0-T40.4,T40.6)",423
2017,Nevada,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",316
2017,Nevada,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",276
2017,Nevada,"Synthetic opioids, excl. methadone (T40.4)",65
2017,Nevada,Psychostimulants with abuse potential (T43.6),292
2017,Nevada,"Synthetic opioids, excl. methadone (T40.4)",60
2017,Nevada,"Opioids (T40.0-T40.4,T40.6)",420
2017,Nevada,Methadone (T40.3),46
2017,Nevada,Natural & semi-synthetic opioids (T40.2),238
2017,Nevada,Number of Drug Overdose Deaths,736
2017,Nevada,Heroin (T40.1),98
2017,Nevada,Percent with drugs specified,99.04891304
2017,Nevada,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",313
2017,Nevada,Cocaine (T40.5),55
2017,Nevada,Number of Deaths,"25,299"
2017,Nevada,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",276
2017,New York,Psychostimulants with abuse potential (T43.6),101
2017,New York,Natural & semi-synthetic opioids (T40.2),580
2017,New York,Number of Drug Overdose Deaths,"2,333"
2017,New York,Cocaine (T40.5),585
2017,New York,Heroin (T40.1),779
2017,New York,"Opioids (T40.0-T40.4,T40.6)","1,999"
2017,New York,Number of Deaths,"99,275"
2017,New York,Methadone (T40.3),115
2017,New York,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",665
2017,New York,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,659"
2017,New York,"Synthetic opioids, excl. methadone (T40.4)","1,272"
2017,New York,Percent with drugs specified,97.25675096
2017,New York,Number of Drug Overdose Deaths,"2,467"
2017,New York,Psychostimulants with abuse potential (T43.6),119
2017,New York,Natural & semi-synthetic opioids (T40.2),563
2017,New York,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,823"
2017,New York,Number of Deaths,"99,672"
2017,New York,Heroin (T40.1),800
2017,New York,Percent with drugs specified,96.91933522
2017,New York,"Synthetic opioids, excl. methadone (T40.4)","1,445"
2017,New York,"Opioids (T40.0-T40.4,T40.6)","2,122"
2017,New York,Cocaine (T40.5),650
2017,New York,Methadone (T40.3),123
2017,New York,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",658
2017,New York,Number of Deaths,"99,799"
2017,New York,Methadone (T40.3),125
2017,New York,Cocaine (T40.5),690
2017,New York,Natural & semi-synthetic opioids (T40.2),538
2017,New York,Heroin (T40.1),748
2017,New York,Psychostimulants with abuse potential (T43.6),126
2017,New York,Number of Drug Overdose Deaths,"2,444"
2017,New York,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,802"
2017,New York,"Opioids (T40.0-T40.4,T40.6)","2,063"
2017,New York,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",634
2017,New York,"Synthetic opioids, excl. methadone (T40.4)","1,455"
2017,New York,Percent with drugs specified,96.76759411
2017,New York,Natural & semi-synthetic opioids (T40.2),581
2017,New York,Number of Drug Overdose Deaths,"2,289"
2017,New York,Heroin (T40.1),771
2017,New York,Number of Deaths,"99,210"
2017,New York,Cocaine (T40.5),543
2017,New York,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,591"
2017,New York,Percent with drugs specified,96.89820882
2017,New York,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",669
2017,New York,"Synthetic opioids, excl. methadone (T40.4)","1,194"
2017,New York,Psychostimulants with abuse potential (T43.6),92
2017,New York,Methadone (T40.3),117
2017,New York,"Opioids (T40.0-T40.4,T40.6)","1,958"
2017,New York,Natural & semi-synthetic opioids (T40.2),590
2017,New York,Percent with drugs specified,96.81083443
2017,New York,Heroin (T40.1),769
2017,New York,Cocaine (T40.5),531
2017,New York,Number of Drug Overdose Deaths,"2,289"
2017,New York,Methadone (T40.3),122
2017,New York,Number of Deaths,"99,099"
2017,New York,"Synthetic opioids, excl. methadone (T40.4)","1,160"
2017,New York,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,577"
2017,New York,Psychostimulants with abuse potential (T43.6),85
2017,New York,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",683
2017,New York,"Opioids (T40.0-T40.4,T40.6)","1,956"
2017,New York,Psychostimulants with abuse potential (T43.6),113
2017,New York,Number of Drug Overdose Deaths,"2,459"
2017,New York,Methadone (T40.3),124
2017,New York,Natural & semi-synthetic opioids (T40.2),572
2017,New York,"Opioids (T40.0-T40.4,T40.6)","2,112"
2017,New York,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,804"
2017,New York,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",667
2017,New York,Cocaine (T40.5),644
2017,New York,Heroin (T40.1),792
2017,New York,Percent with drugs specified,96.94997967
2017,New York,"Synthetic opioids, excl. methadone (T40.4)","1,424"
2017,New York,Number of Deaths,"99,677"
2017,New York,Natural & semi-synthetic opioids (T40.2),572
2017,New York,Psychostimulants with abuse potential (T43.6),108
2017,New York,Percent with drugs specified,96.88141157
2017,New York,Heroin (T40.1),784
2017,New York,Number of Drug Overdose Deaths,"2,437"
2017,New York,Methadone (T40.3),120
2017,New York,"Synthetic opioids, excl. methadone (T40.4)","1,387"
2017,New York,Cocaine (T40.5),629
2017,New York,Number of Deaths,"99,706"
2017,New York,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",664
2017,New York,"Opioids (T40.0-T40.4,T40.6)","2,094"
2017,New York,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,769"
2017,New York,Number of Drug Overdose Deaths,"2,331"
2017,New York,Number of Deaths,"99,308"
2017,New York,Cocaine (T40.5),569
2017,New York,Psychostimulants with abuse potential (T43.6),100
2017,New York,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,639"
2017,New York,"Synthetic opioids, excl. methadone (T40.4)","1,246"
2017,New York,Methadone (T40.3),115
2017,New York,"Opioids (T40.0-T40.4,T40.6)","1,995"
2017,New York,Percent with drugs specified,97.21149721
2017,New York,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",670
2017,New York,Natural & semi-synthetic opioids (T40.2),586
2017,New York,Heroin (T40.1),779
2017,New York,Natural & semi-synthetic opioids (T40.2),572
2017,New York,Methadone (T40.3),118
2017,New York,Cocaine (T40.5),612
2017,New York,Number of Drug Overdose Deaths,"2,396"
2017,New York,"Synthetic opioids, excl. methadone (T40.4)","1,337"
2017,New York,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",660
2017,New York,Number of Deaths,"99,358"
2017,New York,Psychostimulants with abuse potential (T43.6),107
2017,New York,Percent with drugs specified,96.9115192
2017,New York,Heroin (T40.1),794
2017,New York,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,727"
2017,New York,"Opioids (T40.0-T40.4,T40.6)","2,054"
2017,New York,Natural & semi-synthetic opioids (T40.2),552
2017,New York,Number of Drug Overdose Deaths,"2,446"
2017,New York,Number of Deaths,"99,428"
2017,New York,Methadone (T40.3),125
2017,New York,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",649
2017,New York,Psychostimulants with abuse potential (T43.6),126
2017,New York,Heroin (T40.1),751
2017,New York,"Opioids (T40.0-T40.4,T40.6)","2,078"
2017,New York,Percent with drugs specified,96.89288635
2017,New York,Cocaine (T40.5),676
2017,New York,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,812"
2017,New York,"Synthetic opioids, excl. methadone (T40.4)","1,457"
2017,New York,Natural & semi-synthetic opioids (T40.2),539
2017,New York,Percent with drugs specified,96.86746988
2017,New York,Number of Drug Overdose Deaths,"2,490"
2017,New York,Psychostimulants with abuse potential (T43.6),129
2017,New York,Methadone (T40.3),130
2017,New York,Number of Deaths,"99,369"
2017,New York,Cocaine (T40.5),683
2017,New York,Heroin (T40.1),783
2017,New York,"Opioids (T40.0-T40.4,T40.6)","2,118"
2017,New York,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,839"
2017,New York,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",641
2017,New York,"Synthetic opioids, excl. methadone (T40.4)","1,481"
2017,New York,Psychostimulants with abuse potential (T43.6),123
2017,New York,"Synthetic opioids, excl. methadone (T40.4)","1,489"
2017,New York,"Opioids (T40.0-T40.4,T40.6)","2,145"
2017,New York,Methadone (T40.3),127
2017,New York,Natural & semi-synthetic opioids (T40.2),556
2017,New York,Number of Drug Overdose Deaths,"2,511"
2017,New York,Heroin (T40.1),786
2017,New York,Percent with drugs specified,97.01314217
2017,New York,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,859"
2017,New York,Cocaine (T40.5),679
2017,New York,Number of Deaths,"99,699"
2017,New York,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",654
2017,Ohio,Psychostimulants with abuse potential (T43.6),363
2017,Ohio,Natural & semi-synthetic opioids (T40.2),919
2017,Ohio,Number of Drug Overdose Deaths,"4,974"
2017,Ohio,Cocaine (T40.5),"1,379"
2017,Ohio,Heroin (T40.1),"1,373"
2017,Ohio,"Opioids (T40.0-T40.4,T40.6)","4,182"
2017,Ohio,Number of Deaths,"121,843"
2017,Ohio,Methadone (T40.3),95
2017,Ohio,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","1,001"
2017,Ohio,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","3,556"
2017,Ohio,"Synthetic opioids, excl. methadone (T40.4)","2,984"
2017,Ohio,Percent with drugs specified,95.4362686
2017,Ohio,Number of Drug Overdose Deaths,"5,262"
